#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  5.91e+05  |3518119865|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  13|   1000000|     100|0.32623547|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.86849070|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.20498726|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.71300651|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.10728202|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.66967662|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.87808186|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.01152262|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.53744897|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.41257966|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.57216229|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.88346704|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.41339647|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.71925925|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.75322746|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.63884993|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.98819306|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.33043748|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.10463550|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.46124090|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.18623770|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.71777194|  PASSED  
             dab_dct| 256|     50000|       1|0.01985939|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.17292794|  PASSED  
        dab_filltree|  32|  15000000|       1|0.35405515|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.68458837|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.04958262|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.34004526|  PASSED  
